Dependency,AvailNorm,throughNorm,successNorm,reliableNORM,compliantNorm,bestpracNorm,latencyNorm,documentNorm
0.037031,0.83871,0.36047,0.94565,0.44643,1.00000,0.55556,0.00134,0.39583
0.054112,0.84946,0.50233,0.94565,0.71429,1.00000,0.75556,0.00018,0.03125
0.241890,0.87097,0.08140,0.95652,0.16071,0.83582,0.26667,0.00240,0.09375
0.040584,0.86022,0.08605,0.95652,0.83929,0.83582,0.33333,0.00022,0.65625
0.031902,0.88172,0.01628,0.95652,0.71429,1.00000,0.75556,0.00149,0.42708
0.015749,0.97849,0.41395,1.00000,0.71429,1.00000,0.73333,0.00042,0.08333
0.082824,0.89247,0.09535,0.90217,0.71429,0.67164,0.75556,0.00385,0.01042
0.066711,0.83871,0.10000,0.94565,0.71429,1.00000,0.75556,0.00139,0.35417
0.151333,0.64516,0.10930,0.64130,0.30357,0.83582,0.35556,0.03206,0.06250
0.050882,0.84946,0.00698,0.85870,0.83929,1.00000,0.82222,0.00018,0.01042
0.036990,0.92473,0.32791,0.97826,0.71429,1.00000,0.75556,0.00211,0.34375
0.018323,0.93548,0.09302,0.97826,0.71429,1.00000,0.75556,0.00024,0.93750
0.039171,0.81720,0.45349,0.82609,0.89286,0.83582,0.91111,0.00187,0.35417
0.117765,0.90323,0.19535,0.96739,0.80357,0.67164,0.86667,0.00326,0.07292
0.024482,0.92473,0.32093,0.97826,0.71429,0.67164,0.75556,0.00474,0.97917
0.082467,0.95699,0.20233,0.98913,0.83929,0.67164,0.73333,0.00142,0.93750
0.245952,0.96774,0.04884,0.96739,0.48214,0.67164,0.53333,0.12648,0.09375
0.101763,1.00000,0.50000,1.00000,0.89286,0.83582,0.91111,0.00380,0.61458
0.046304,0.83871,0.02326,0.94565,0.60714,0.67164,0.77778,0.00270,0.06250
0.023018,0.81720,0.55581,0.82609,0.80357,0.83582,0.86667,0.00356,0.65625
0.015830,0.96774,0.23256,0.98913,0.60714,0.67164,0.60000,0.01428,0.60417
0.362566,0.88172,0.07442,0.95652,0.60714,1.00000,0.60000,0.00091,0.09375
0.052228,0.70968,0.09070,0.71739,0.71429,0.83582,0.66667,0.03669,0.97917
0.062189,0.69892,0.23721,0.69565,0.89286,0.83582,0.95556,0.00042,0.11458
0.037475,0.83871,0.02093,0.94565,0.44643,1.00000,0.55556,0.00197,0.33333
0.019842,0.79570,0.03256,0.79348,0.48214,0.50746,0.64444,0.00063,0.10417
0.024330,0.84946,0.37907,0.84783,0.71429,0.83582,0.75556,0.00030,0.32292
0.082628,0.89247,0.14186,0.96739,0.48214,0.67164,0.64444,0.00020,0.95833
0.048055,0.87097,0.09070,0.95652,0.30357,0.67164,0.35556,0.00477,0.07292
0.026989,0.95699,0.05814,0.98913,0.71429,0.83582,0.75556,0.00815,0.92708
0.058857,0.41935,0.09302,0.42391,0.71429,0.67164,0.75556,0.00332,0.10417
0.074707,0.76344,0.09535,0.77174,0.71429,0.67164,0.66667,0.01159,0.23958
0.054718,0.92473,0.29767,0.97826,0.80357,0.67164,0.86667,0.00018,0.10417
0.049450,0.84946,0.10000,0.84783,0.35714,0.83582,0.35556,0.02086,0.07292
0.066833,0.89247,0.28140,0.96739,0.48214,0.67164,0.53333,0.00337,0.09375
0.075767,0.88172,0.13953,0.88043,0.71429,0.83582,0.26667,0.04722,1.00000
0.073213,0.48387,0.03256,0.48913,0.60714,0.83582,0.48889,0.05496,0.84375
0.048055,0.81720,0.54651,0.82609,0.89286,0.83582,0.91111,0.00091,0.04167
0.016153,0.84946,0.46279,0.84783,0.71429,0.83582,0.75556,0.00054,0.01042
0.012367,0.89247,0.03721,0.95652,0.71429,1.00000,0.66667,0.00048,0.36458
0.062996,0.90323,0.49302,0.96739,0.44643,1.00000,0.55556,0.00018,0.08333
0.090739,0.79570,0.04884,0.79348,0.48214,0.50746,0.64444,0.00091,0.05208
0.035536,1.00000,0.02791,1.00000,0.44643,1.00000,0.55556,0.00202,0.38542
0.018778,0.88172,0.56744,0.95652,0.60714,1.00000,0.71111,0.00018,0.97917
0.034648,0.87097,0.32791,0.95652,0.71429,1.00000,0.75556,0.00178,0.31250
0.017550,0.63441,0.08140,0.63043,0.71429,0.83582,0.66667,0.00085,0.08333
0.097053,0.60215,0.14419,0.59783,0.60714,0.67164,0.71111,0.00220,0.10417
0.124662,0.86022,0.08372,0.94565,0.35714,0.83582,0.00000,0.00047,0.15625
0.035032,0.69892,0.19070,0.69565,0.83929,1.00000,0.62222,0.00151,0.98958
0.009086,0.89247,0.43721,0.96739,0.71429,0.83582,0.26667,0.00018,0.01042
0.040685,0.70968,0.16977,0.71739,0.71429,0.83582,0.66667,0.01753,0.07292
0.057545,0.90323,0.45349,0.96739,0.71429,1.00000,0.66667,0.02627,0.09375
0.013377,0.92473,0.46279,0.97826,0.71429,0.67164,0.75556,0.00018,0.88542
0.040592,0.44086,0.16279,0.44565,0.60714,0.83582,0.60000,0.01490,0.40625
0.028268,0.81720,0.39767,0.82609,0.71429,0.83582,0.75556,0.00429,0.07292
0.045026,0.81720,0.35814,0.82609,0.71429,0.83582,0.75556,0.00236,0.10417
0.029277,0.81720,0.47209,0.82609,0.89286,0.83582,0.91111,0.00139,0.04167
0.027985,0.47312,0.14651,0.46739,0.83929,1.00000,0.82222,0.00293,0.64583
0.039575,0.88172,0.03488,0.95652,0.71429,1.00000,0.75556,0.00207,0.31250
0.002776,0.52688,0.19767,0.52174,0.83929,0.83582,0.73333,0.00139,0.33333
0.023220,0.95699,0.56047,0.98913,0.71429,0.67164,0.66667,0.00284,0.04167
0.058201,0.52688,0.18605,0.52174,0.60714,0.67164,0.77778,0.01359,0.06250
0.280404,0.76344,0.08837,0.77174,0.71429,0.67164,0.75556,0.00688,0.03125
0.033679,0.92473,0.04186,0.97826,0.71429,1.00000,0.75556,0.00221,0.37500
0.022715,0.93548,0.30698,0.97826,0.71429,1.00000,0.66667,0.00091,0.08333
0.928915,0.24731,0.00930,0.23913,0.60714,0.50746,0.71111,1.00000,0.07292
0.081522,0.88172,0.02791,0.95652,0.71429,0.67164,0.75556,0.00308,0.10417
0.193229,0.98925,0.10465,1.00000,0.71429,1.00000,0.75556,0.15320,0.07292
0.023826,0.81720,0.49302,0.82609,0.83929,0.67164,0.82222,0.00115,0.09375
0.020334,0.77419,0.05349,0.78261,0.60714,0.67164,0.71111,0.00216,0.57292
0.080326,0.63441,0.06744,0.63043,0.83929,0.83582,0.73333,0.01506,0.02083
0.068084,0.92473,0.02093,0.97826,0.60714,1.00000,0.71111,0.01458,0.02083
0.263494,0.93548,0.23023,0.97826,0.71429,0.67164,0.75556,0.01999,0.01042
0.023062,0.92473,0.31395,0.92391,0.71429,0.67164,0.26667,0.00029,0.10417
0.042321,0.91398,0.06744,0.96739,0.71429,1.00000,0.75556,0.01042,0.04167
0.018778,0.93548,0.35814,0.97826,0.71429,0.67164,0.66667,0.00023,0.93750
0.057949,0.81720,0.36977,0.82609,0.89286,0.83582,0.95556,0.00163,0.07292
0.030085,0.84946,0.26047,0.84783,0.48214,0.83582,0.42222,0.00151,0.04167
0.579984,0.93548,0.02791,0.97826,0.60714,1.00000,0.71111,0.00832,0.06250
0.059362,0.90323,0.53721,0.96739,0.71429,1.00000,0.66667,0.00525,0.02083
0.068246,0.92473,0.25814,0.97826,0.71429,1.00000,0.75556,0.00231,0.42708
0.090577,0.93548,0.22093,0.97826,0.71429,1.00000,0.75556,0.00178,0.37500
0.027460,0.81720,0.26512,0.82609,0.71429,0.83582,0.55556,0.00477,0.04167
0.140546,0.24731,0.10000,0.23913,0.71429,0.67164,0.75556,0.00026,0.06250
0.037152,0.11828,0.09767,0.10870,0.48214,0.67164,0.64444,0.00268,0.01042
0.012181,0.87097,0.03721,0.95652,0.71429,0.67164,0.66667,0.00026,0.60417
0.028570,0.69892,0.30465,0.69565,0.60714,0.83582,0.77778,0.00187,0.04167
0.056232,0.84946,0.31395,0.84783,0.83929,0.83582,0.82222,0.00042,0.09375
0.048812,0.84946,0.21163,0.94565,0.89286,0.83582,0.91111,0.00036,0.00000
0.050841,0.47312,0.13488,0.46739,0.89286,0.83582,0.91111,0.00086,0.59375
0.012519,0.56989,0.01628,0.56522,0.35714,0.83582,0.35556,0.00085,0.04167
0.065046,0.47312,0.11395,0.47826,0.48214,0.83582,0.53333,0.00089,0.68750
0.232703,0.69892,0.16512,0.69565,0.80357,0.83582,0.86667,0.00042,0.04167
0.078786,0.95699,0.09535,0.98913,0.71429,0.67164,0.66667,0.02815,0.06250
0.035702,0.55914,0.19070,0.55435,0.60714,0.50746,0.60000,0.01658,0.89583
0.098331,0.93548,0.52093,0.97826,0.60714,0.83582,0.77778,0.00525,0.66667
0.022614,0.95699,0.78605,0.98913,0.44643,1.00000,0.55556,0.01033,0.11458
0.013124,0.84946,0.40000,0.84783,0.83929,0.83582,0.82222,0.01431,0.94792
0.022362,0.76344,0.31628,0.76087,0.71429,0.83582,0.75556,0.00048,0.08333
0.002530,0.49462,0.34651,0.50000,0.48214,0.83582,0.42222,0.00014,0.32292
0.093216,0.89247,0.14419,0.95652,0.71429,0.67164,0.75556,0.00220,0.09375
0.043330,0.91398,0.01860,0.96739,0.60714,1.00000,0.71111,0.00999,0.01042
0.070610,0.40860,0.13721,0.41304,0.60714,0.83582,0.60000,0.00701,0.40625
0.032508,0.96774,0.02093,0.98913,0.71429,1.00000,0.75556,0.00187,0.31250
0.029782,0.89247,0.21628,0.96739,0.48214,0.67164,0.42222,0.00806,0.90625
0.007875,0.97849,0.54186,0.98913,0.30357,0.83582,0.60000,0.00042,0.04167
0.739205,0.56989,0.02326,0.57609,0.60714,0.83582,0.60000,0.01849,0.06250
0.036142,0.92473,0.17209,0.97826,0.71429,1.00000,0.66667,0.00030,0.08333
0.032669,1.00000,0.03023,1.00000,0.71429,1.00000,0.75556,0.00158,0.32292
0.054314,0.89247,0.12558,0.96739,0.71429,1.00000,0.66667,0.00344,0.65625
0.585846,0.69892,0.06512,0.69565,0.71429,0.67164,0.75556,0.08315,0.38542
0.352588,0.92473,0.04186,0.92391,0.35714,0.50746,0.00000,0.00338,0.06250
0.014941,0.69892,0.34651,0.69565,0.89286,0.83582,0.91111,0.00151,0.07292
0.198428,0.98925,0.10233,0.96739,0.71429,1.00000,0.75556,0.20966,0.32292
0.104590,0.81720,0.12791,0.82609,0.71429,0.83582,0.75556,0.02675,0.03125
0.022917,0.91398,0.37442,0.96739,0.71429,0.67164,0.66667,0.00018,0.11458
0.063955,0.63441,0.07907,0.63043,0.83929,0.83582,0.73333,0.01618,0.02083
0.007717,0.92473,0.42093,0.97826,0.60714,0.67164,0.48889,0.00514,0.25000
0.012048,0.91398,0.08837,0.96739,0.44643,1.00000,0.55556,0.00324,0.89583
0.088841,0.93548,0.32791,0.97826,0.71429,0.67164,0.75556,0.00042,0.03125
0.001111,0.69892,0.32558,0.69565,0.71429,0.67164,0.75556,0.00079,0.05208
0.015749,0.84946,0.20233,0.84783,0.71429,0.67164,0.75556,0.01479,0.34375
0.006837,0.37634,0.17442,0.38043,0.80357,0.83582,0.86667,0.00077,0.05208
0.056535,0.92473,0.27907,0.97826,0.71429,1.00000,0.75556,0.00250,0.36458
0.020797,0.94624,0.37907,0.97826,0.71429,0.67164,0.75556,0.00815,0.38542
0.037622,0.96774,0.04884,0.98913,0.71429,0.83582,0.82222,0.01612,0.03125
0.017027,0.89247,0.23023,0.96739,0.71429,0.67164,0.75556,0.00195,0.04167
0.017970,0.96774,0.73023,0.98913,0.44643,1.00000,0.55556,0.00332,0.63542
0.242530,0.43011,0.07674,0.42391,0.69643,0.67164,0.80000,0.01043,0.65625
0.013916,0.02151,0.21395,0.02174,0.60714,0.83582,0.60000,0.01300,0.10417
0.063010,0.94624,0.20930,0.95652,0.60714,1.00000,0.60000,0.00124,0.64583
0.028550,0.86022,0.22326,0.95652,0.71429,0.83582,0.26667,0.01583,0.09375
0.034325,0.19355,0.20233,0.19565,0.60714,0.83582,0.48889,0.02214,0.35417
0.053103,0.87097,0.64884,0.95652,0.71429,1.00000,0.66667,0.00332,0.07292
0.024229,0.89247,0.53023,0.95652,0.71429,1.00000,0.66667,0.00018,0.09375
0.057444,0.52688,0.08372,0.53261,0.60714,0.67164,0.77778,0.00338,0.00000
0.032912,0.86022,0.02558,0.95652,0.44643,1.00000,0.55556,0.00202,0.32292
0.025239,0.97849,0.30000,1.00000,0.71429,0.83582,0.55556,0.00018,0.02083
0.005855,0.81720,0.77442,0.82609,0.80357,0.83582,0.86667,0.00042,0.04167
0.017162,0.98925,0.79535,1.00000,0.71429,0.67164,0.75556,0.00187,0.11458
0.010701,0.83871,0.72093,0.94565,0.48214,0.83582,0.64444,0.00018,0.91667
0.026804,0.66667,0.18605,0.67391,0.48214,0.67164,0.53333,0.00278,0.34375
0.056055,0.95699,0.13488,0.98913,0.89286,0.67164,0.91111,0.01691,0.00000
0.035183,0.88172,0.25116,0.88043,0.60714,0.67164,0.48889,0.03683,0.08333
0.009288,0.90323,0.43953,0.96739,0.83929,1.00000,0.73333,0.00018,0.41667
0.050276,0.92473,0.21628,0.97826,0.71429,0.67164,0.75556,0.00380,0.89583
0.017053,0.58065,0.32093,0.58696,0.60714,0.83582,0.60000,0.00215,0.04167
0.031902,0.81720,0.80465,0.82609,0.83929,0.67164,0.73333,0.02578,0.05208
0.039944,0.70968,0.07907,0.71739,0.71429,0.67164,0.84444,0.02784,0.02083
0.628550,0.97849,0.06512,1.00000,0.71429,0.67164,0.75556,0.00743,0.95833
0.027999,0.70968,0.12558,0.71739,0.71429,0.83582,0.75556,0.01359,0.01042
0.062189,0.97849,0.56512,1.00000,1.00000,1.00000,0.95556,0.00501,0.40625
0.030806,0.38710,0.06744,0.39130,0.71429,0.83582,0.55556,0.00139,0.00000
0.012519,0.98925,0.72093,1.00000,0.71429,1.00000,0.75556,0.00042,0.01042
0.030085,0.81720,0.57907,0.82609,0.89286,0.83582,0.91111,0.00091,0.03125
0.019418,0.93548,0.32093,0.94565,0.71429,1.00000,0.66667,0.00153,0.63542
0.023220,0.95699,0.11163,0.98913,0.48214,1.00000,0.64444,0.01226,0.75000
0.101158,0.96774,0.36512,0.98913,0.44643,0.83582,0.55556,0.00211,0.05208
0.032790,0.98925,0.04884,1.00000,0.71429,1.00000,0.75556,0.00178,0.38542
0.051851,0.92473,0.29767,0.97826,0.71429,1.00000,0.75556,0.00187,0.38542
0.076020,0.97849,0.26279,1.00000,0.83929,0.83582,0.62222,0.00103,0.36458
0.055960,1.00000,0.15349,1.00000,0.48214,1.00000,0.64444,0.00430,0.07292
0.013679,0.88172,0.44884,0.95652,0.71429,0.67164,0.66667,0.00030,0.98958
0.038000,1.00000,0.32326,1.00000,0.71429,1.00000,0.75556,0.00245,0.35417
0.082178,0.81720,0.30465,0.82609,0.71429,0.83582,0.75556,0.00574,0.64583
0.042821,0.05376,0.20000,0.04348,0.35714,0.67164,0.46667,0.00169,0.65625
0.045246,0.83871,0.12326,0.84783,0.35714,0.83582,0.35556,0.01664,0.00000
0.553742,0.22581,0.03256,0.21739,0.48214,0.83582,0.42222,0.00027,0.10417
0.048156,0.68817,0.16512,0.69565,0.80357,0.83582,0.86667,0.03001,0.01042
0.599727,0.77419,0.05116,0.77174,0.71429,0.50746,0.75556,0.02548,0.03125
0.022109,0.69892,0.32791,0.69565,0.89286,0.83582,0.91111,0.00079,0.05208
0.025441,0.83871,0.03953,0.94565,0.48214,1.00000,0.53333,0.01016,0.04167
0.059160,0.81720,0.36047,0.82609,0.60714,0.67164,0.48889,0.00066,0.07292
0.031498,0.87097,0.03488,0.95652,0.71429,1.00000,0.75556,0.00202,0.37500
0.035819,0.88172,0.33721,0.95652,0.71429,1.00000,0.75556,0.00153,0.35417
0.017768,0.84946,0.21628,0.84783,0.71429,0.67164,0.75556,0.00066,0.06250
0.059120,0.47312,0.13721,0.46739,0.71429,0.83582,0.55556,0.00733,0.05208
0.631780,0.69892,0.08372,0.69565,0.89286,0.83582,0.91111,0.00030,0.58333
0.036263,0.93548,0.03953,0.97826,0.71429,1.00000,0.75556,0.00182,0.32292
0.015830,0.95699,0.43256,0.98913,0.83929,0.67164,0.82222,0.00028,0.95833
0.060775,0.69892,0.24186,0.69565,0.71429,1.00000,0.75556,0.03774,0.04167
0.160390,0.61290,0.04419,0.61957,0.83929,0.50746,0.82222,0.02297,0.06250
0.011206,0.76344,0.27442,0.76087,0.71429,0.83582,0.75556,0.00103,0.38542
0.016375,0.40860,0.05349,0.41304,0.60714,0.67164,0.48889,0.00075,0.66667
0.032744,0.52688,0.16744,0.52174,0.60714,0.67164,0.60000,0.01335,0.05208
0.024613,0.58065,0.07907,0.57609,0.60714,0.67164,0.48889,0.00984,0.07292
0.070548,1.00000,0.08140,1.00000,0.71429,1.00000,0.75556,0.00110,0.40625
0.026248,0.69892,0.35581,0.69565,0.80357,0.83582,0.86667,0.00163,0.08333
0.072924,0.63441,0.06279,0.63043,0.83929,0.83582,0.73333,0.01703,0.04167
0.047772,0.87097,0.30000,0.95652,0.71429,1.00000,0.75556,0.00173,0.32292
0.030892,0.97849,0.08372,0.98913,1.00000,0.67164,0.95556,0.00423,0.05208
0.235025,0.81720,0.27674,0.82609,0.80357,0.83582,0.86667,0.00042,0.38542
0.127557,0.77419,0.05814,0.77174,0.71429,0.50746,0.66667,0.00857,0.38542
0.021857,0.52688,0.27209,0.52174,0.80357,0.67164,0.86667,0.00109,0.04167
0.034628,1.00000,0.26047,1.00000,0.83929,0.83582,0.33333,0.01214,0.06250
0.054193,0.88172,0.03023,0.95652,0.30357,1.00000,0.48889,0.00960,0.35417
0.012519,0.87097,0.01395,0.95652,0.71429,1.00000,0.55556,0.01274,0.03125
0.101505,0.17204,0.09070,0.17391,0.48214,0.67164,0.73333,0.03543,0.94792
0.180105,0.84946,0.12093,0.84783,0.71429,0.67164,0.66667,0.01636,0.09375
0.073524,0.38710,0.09302,0.38043,0.89286,0.83582,0.91111,0.00225,0.08333
0.037757,0.73118,0.34186,0.73913,0.80357,0.83582,0.86667,0.00074,0.35417
0.078255,0.46237,0.03721,0.46739,0.71429,0.83582,0.66667,0.07930,0.07292
0.025744,0.69892,0.28837,0.69565,0.71429,1.00000,0.75556,0.00127,0.90625
0.051487,1.00000,0.21395,1.00000,0.71429,1.00000,0.66667,0.02675,0.04167
0.139723,0.93548,0.35116,0.97826,0.71429,1.00000,0.66667,0.11588,0.06250
0.017350,0.92473,0.36977,0.97826,0.48214,1.00000,0.53333,0.00296,0.08333
0.043613,1.00000,0.24419,1.00000,0.60714,1.00000,0.48889,0.00429,0.68750
0.048539,0.92473,0.02093,0.97826,0.71429,1.00000,0.75556,0.00264,0.64583
0.008884,0.67742,0.19535,0.67391,0.71429,0.83582,0.75556,0.00930,0.39583
0.069211,0.83871,0.05116,0.83696,0.35714,0.83582,0.35556,0.02555,0.10417
0.026905,0.52688,0.09535,0.53261,0.48214,1.00000,0.64444,0.00199,0.09375
0.008480,0.81720,0.74186,0.82609,0.80357,0.83582,0.86667,0.00066,0.36458
0.015614,0.83871,0.37442,0.94565,0.71429,1.00000,0.75556,0.00308,0.68750
0.073855,0.86022,0.15814,0.94565,0.48214,0.67164,0.53333,0.03198,0.39583
0.018475,0.69892,0.50233,0.69565,0.80357,0.83582,0.86667,0.00199,0.91667
0.009288,0.86022,0.35116,0.95652,0.71429,0.67164,0.26667,0.00018,0.05208
0.000808,0.81720,0.55581,0.82609,0.48214,0.83582,0.53333,0.00066,0.95833
0.139042,0.87097,0.07907,0.95652,0.60714,0.67164,0.60000,0.00029,0.66667
0.020070,0.89247,0.13488,0.90217,0.71429,0.67164,0.75556,0.00255,0.98958
0.006374,0.38710,0.10000,0.38043,0.80357,0.83582,0.86667,0.00063,0.09375
0.036445,0.76344,0.21860,0.76087,0.71429,0.83582,0.66667,0.01328,0.07292
0.114383,0.83871,0.24651,0.84783,0.71429,0.83582,0.75556,0.11431,0.08333
0.020343,0.77419,0.05349,0.77174,0.60714,0.67164,0.48889,0.02409,0.94792
0.022614,0.95699,0.56047,0.98913,1.00000,0.67164,0.95556,0.00030,0.39583
0.122055,0.95699,0.10000,0.98913,0.71429,0.67164,0.75556,0.00803,0.06250
0.006259,0.96774,0.11628,0.98913,0.71429,0.83582,0.75556,0.00018,0.89583
0.059766,0.81720,0.50698,0.82609,0.89286,0.83582,0.91111,0.00163,0.97917
0.033921,0.62366,0.22558,0.63043,0.71429,0.50746,0.75556,0.00656,0.11458
0.017455,0.84946,0.16512,0.85870,0.60714,1.00000,0.60000,0.00134,0.42708
0.012397,0.92473,0.43721,0.97826,0.71429,0.67164,0.26667,0.00569,0.06250
0.050478,0.88172,0.27674,0.95652,0.60714,1.00000,0.71111,0.00018,0.39583
0.039978,0.81720,0.54419,0.82609,0.60714,0.67164,0.48889,0.00018,0.35417
0.019585,0.81720,0.52093,0.82609,0.89286,0.83582,0.91111,0.00211,0.06250
0.063299,0.84946,0.27674,0.84783,0.71429,0.83582,0.75556,0.01335,0.03125
0.035738,0.83871,0.03023,0.94565,0.71429,1.00000,0.75556,0.00255,0.05208
0.030791,0.69892,0.34419,0.69565,0.89286,0.83582,0.91111,0.00175,0.38542
0.085610,0.97849,0.15349,1.00000,0.48214,1.00000,0.53333,0.00346,0.57292
0.035133,0.86022,0.56977,0.95652,0.71429,1.00000,0.75556,0.00018,0.88542
0.017364,0.76344,0.23953,0.76087,0.71429,0.83582,0.75556,0.00079,0.04167
0.038470,0.89247,0.16279,0.89130,0.60714,1.00000,0.60000,0.00964,0.06250
0.018138,1.00000,0.36279,1.00000,0.60714,0.67164,0.60000,0.00018,0.01042
0.045531,0.84946,0.09535,0.94565,0.71429,1.00000,0.66667,0.00411,0.95833
0.006461,0.52688,0.18372,0.52174,0.89286,0.83582,0.91111,0.00193,0.66667
0.031296,0.81720,0.55581,0.82609,0.89286,0.83582,0.91111,0.00187,0.01042
0.036243,0.88172,0.11860,0.89130,0.48214,0.83582,0.42222,0.01854,0.68750
0.042563,0.98925,0.14884,1.00000,0.71429,0.83582,0.26667,0.00023,0.02083
0.050613,0.60215,0.15814,0.59783,0.71429,0.83582,0.55556,0.00268,0.04167
0.023644,0.49462,0.19767,0.50000,0.60714,0.83582,0.60000,0.01748,0.37500
0.096413,0.84946,0.03023,0.94565,0.71429,0.67164,0.26667,0.00356,0.03125
0.037354,0.70968,0.15581,0.71739,0.71429,0.83582,0.66667,0.02039,0.36458
0.025037,0.97849,0.40698,1.00000,0.71429,0.67164,0.26667,0.01206,0.08333
0.016153,0.81720,0.53953,0.82609,0.60714,0.83582,0.71111,0.00091,0.93750
0.018021,1.00000,0.08140,1.00000,0.48214,1.00000,0.53333,0.00948,0.04167
0.012922,0.84946,0.52093,0.84783,0.71429,0.83582,0.66667,0.00054,0.32292
0.051285,0.87097,0.04186,0.95652,0.71429,0.67164,0.55556,0.03303,0.05208
0.035133,0.16129,0.21163,0.16304,0.71429,0.83582,0.66667,0.00213,0.07292
0.027373,0.89247,0.22326,0.96739,0.60714,1.00000,0.35556,0.00241,0.93750
0.020407,0.24731,0.03721,0.23913,0.69643,0.83582,0.80000,0.00042,0.10417
0.033984,0.52688,0.16279,0.53261,0.60714,0.67164,0.60000,0.02170,0.95833
0.026168,0.47312,0.13256,0.46739,0.71429,0.67164,0.75556,0.00318,0.66667
0.087514,0.38710,0.10233,0.38043,0.80357,0.67164,0.86667,0.00194,0.01042
0.050855,0.82796,0.04651,0.82609,0.35714,0.83582,0.35556,0.02281,0.05208
0.008884,1.00000,0.04419,1.00000,0.83929,0.67164,0.33333,0.00042,0.10417
0.074202,0.98925,0.07674,1.00000,0.71429,0.83582,0.26667,0.00888,0.01042
0.037959,0.83871,0.53023,0.94565,0.71429,1.00000,0.66667,0.02627,0.03125
0.045147,1.00000,0.31163,1.00000,0.60714,1.00000,0.71111,0.01018,0.01042
0.020393,0.83871,0.76512,0.94565,0.71429,1.00000,0.75556,0.00308,0.11458
0.011368,0.56989,0.30930,0.57609,0.71429,0.50746,0.75556,0.00752,0.90625
0.038767,0.97849,0.32093,0.98913,0.71429,1.00000,0.75556,0.00178,0.40625
0.023321,0.84946,0.10233,0.85870,0.71429,0.67164,0.75556,0.00042,0.10417
0.044067,0.64516,0.03023,0.64130,0.71429,0.83582,0.66667,0.00827,0.95833
0.046843,0.95699,0.49767,0.98913,0.44643,0.83582,0.55556,0.00236,0.09375
0.064678,0.96774,0.01860,0.98913,0.71429,1.00000,0.66667,0.00034,0.37500
0.038060,0.84946,0.23256,0.84783,0.71429,0.67164,0.75556,0.00042,0.40625
0.013887,0.56989,0.25116,0.57609,0.71429,0.50746,0.66667,0.01423,0.37500
0.020191,0.81720,0.41395,0.82609,0.71429,0.83582,0.55556,0.00187,0.08333
0.042603,0.76344,0.06977,0.77174,0.71429,0.67164,0.75556,0.00731,0.98958
0.084589,0.61290,0.11163,0.60870,0.35714,0.83582,0.35556,0.00417,0.05208
0.075539,0.34409,0.14186,0.33696,0.71429,1.00000,0.75556,0.00595,0.38542
0.047853,1.00000,0.32326,1.00000,0.71429,1.00000,0.75556,0.00153,0.32292
0.033275,0.93548,0.03488,0.97826,0.71429,1.00000,0.75556,0.00187,0.40625
0.163780,0.15054,0.07907,0.14130,0.80357,0.67164,0.86667,0.10891,0.09375
0.227554,0.87097,0.30930,0.95652,0.89286,0.67164,0.91111,0.00260,0.07292
0.078877,0.84946,0.03023,0.84783,0.35714,0.83582,0.35556,0.02904,0.02083
0.667519,0.81720,0.12558,0.82609,0.89286,0.83582,0.91111,0.00042,0.02083
0.214430,0.94624,0.24419,0.98913,0.71429,0.67164,0.75556,0.00670,0.92708
0.057107,0.82796,0.02326,0.82609,0.35714,0.83582,0.35556,0.02626,0.05208
0.091304,0.64516,0.11628,0.65217,0.71429,0.67164,0.66667,0.02825,0.92708
0.008505,0.67742,0.12093,0.67391,0.71429,0.83582,0.75556,0.00063,0.06250
0.043896,0.96774,0.03488,0.98913,0.71429,1.00000,0.75556,0.00178,0.39583
0.075111,0.86022,0.41860,0.95652,0.71429,0.67164,0.75556,0.00018,0.09375
0.033396,0.88172,0.02093,0.95652,0.71429,1.00000,0.75556,0.00216,0.33333
0.050559,0.90323,0.02791,0.96739,0.30357,1.00000,0.48889,0.00878,0.02083
0.010067,1.00000,0.45581,1.00000,0.71429,0.67164,0.66667,0.00018,0.90625
0.051336,0.91398,0.06744,0.96739,0.48214,0.50746,0.53333,0.00386,0.04167
0.020191,0.81720,0.50000,0.82609,0.71429,0.83582,0.75556,0.00163,0.63542
0.273489,0.88172,0.07674,0.95652,0.71429,0.67164,0.75556,0.01093,0.91667
0.054809,0.86022,0.21395,0.95652,0.60714,0.67164,0.48889,0.00016,0.96875
0.630086,0.17204,0.02791,0.16304,0.80357,0.83582,0.86667,0.01446,0.04167
